radius,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
0.00095,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
0.0009625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
0.000975,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
0.0009875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,2,1,0,0,0,0
0.001,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,2,2,4,1,1,0,0,0,0
0.0010125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5,5,1,2,4,1,0,0,0,0,0
0.001025,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,2,4,1,0,0,0,0,0
0.0010375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,2,4,1,0,0,0,0,0
0.00105,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,2,3,1,0,0,0,0,0
0.0010625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,1,3,1,0,0,0,0,0
0.001075,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,1,2,0,0,0,0,0,0
0.0010875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,1,2,0,0,0,0,0,0
0.0011,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,1,1,0,0,0,0,0,0
0.0011125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4,5,1,1,1,0,0,0,0,0,0
0.001125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,5,1,1,0,0,0,0,0,0,0
0.0011375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,3,1,1,0,0,0,0,0,0,0
0.00115,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,3,1,1,0,0,0,0,0,0,0
0.0011625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,2,1,0,0,0,0,0,0,0,0
0.001175,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,1,0,0,0,0,0,0,0,0,0
0.0011875,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,1,0,0,0,0,0,0,0,0,0
0.0012,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,1,0,0,0,0,0,0,0,0,0
