t,step,event,theta_ns,theta_s,dtheta_ns,dtheta_s,hip_x,hip_y,swing_x,swing_y,support_x,support_y
44.43159734127848,59,flow,-0.42712240981635313,0.2076601480642517,0.45685559037561285,-1.0697087983902103,37.33090012496998,-2.437625071252075,36.91664667580292,-3.3477866392460194,37.53707100872618,-3.4161410735183573
44.44159734127848,59,flow,-0.4219105059876665,0.1971512702052336,0.5854599378854705,-1.0322064752938258,37.34119442514228,-2.4355125179462185,36.93169025542554,-3.3478207635434023,37.53707100872618,-3.4161410735183573
44.451597341278486,59,flow,-0.415414951126535,0.1870132772633679,0.7135418501577258,-0.9955267820241345,37.351145926124026,-2.4335771500714483,36.94757630191271,-3.348526087670667,37.53707100872618,-3.4161410735183573
44.461597341278484,59,flow,-0.40764230991049166,0.1772380813543678,0.8408309910422681,-0.9596433269786802,37.360759410920956,-2.4318066687151068,36.96431347548295,-3.34986473892346,37.53707100872618,-3.4161410735183573
44.47159734127848,59,flow,-0.3986019224382187,0.16781781809364027,0.9670422209577367,-0.9245379691412711,37.370039786013855,-2.43018946687672,36.981909538577,-3.351793997586398,37.53707100872618,-3.4161410735183573
44.48159734127849,59,flow,-0.3883060639203231,0.15874475911885694,1.0918732768065287,-0.8902018067858755,37.37899213534482,-2.428714585221391,37.000371001759184,-3.3542663326684634,37.53707100872618,-3.4161410735183573
44.491597341278485,59,flow,-0.37677012710762536,0.15001121493724182,1.2150025579254207,-0.856636119264905,37.38762178725639,-2.4273716715837734,37.01970271609497,-3.357229487099521,37.53707100872618,-3.4161410735183573
44.50159734127848,59,flow,-0.3640128259618414,0.14160942871479387,1.336087108446254,-0.8238532311404593,37.39593439343829,-2.4261509443629814,37.03990741546283,-3.3606266213892275,37.53707100872618,-3.4161410735183573
44.51159734127848,59,flow,-0.35005641806515136,0.1335314619665886,1.4547609075301073,-0.7918772609636664,37.403936018616996,-2.425043159884882,37.06098521411638,-3.364396525606419,37.53707100872618,-3.4161410735183573
44.521597341278486,59,flow,-0.3349269420432773,0.1257690735195411,1.5706336003047194,-0.7607447099802268,37.411633239335096,-2.4240395837451647,37.082933067026055,-3.3684739100611925,37.53707100872618,-3.4161410735183573
44.531597341278484,59,flow,-0.31865446484680904,0.11831359359951293,1.6832898222268453,-0.730504839530612,37.41903324971034,-2.423131966084534,37.105744203088314,-3.3727897851260367,37.53707100872618,-3.4161410735183573
44.54159734127848,59,flow,-0.3012733321238194,0.11115579543438889,1.7922892856053132,-0.7012197807269631,37.42614397154916,-2.42231252068687,37.12940754415034,-3.3772719400626814,37.53707100872618,-3.4161410735183573
44.55159734127848,59,flow,-0.28282241317684753,0.10428576734557651,1.8971678060991968,-0.6729643171450159,37.43297416563235,-2.421573907733211,37.153907125862816,-3.3818455293665206,37.53707100872618,-3.4161410735183573
44.561597341278485,59,flow,-0.26334533021609485,0.09769278889300856,1.9974394455464748,-0.6458252819625414,37.4395335404219,-2.4209092199903504,37.17922153948837,-3.3864337728474903,37.53707100872618,-3.4161410735183573
44.57159734127848,59,flow,-0.242890659922881,0.0913652152014151,2.092599931602692,-0.6199005164837573,37.44583285389791,-2.420311972164349,37.205323416736356,-3.3909587723116683,37.53707100872618,-3.4161410735183573
44.58159734127848,59,flow,-0.22151209388606985,0.08529037407405245,2.182131480683692,-0.595297348518668,37.45188400377786,-2.4197760931080983,37.23217898217586,-3.395342443226256,37.53707100872618,-3.4161410735183573
44.59159734127849,59,flow,-0.19926854346564005,0.0794544808290956,2.2655090957749358,-0.5721305675513708,37.45770010106137,-2.41929592053999,37.259747699451744,-3.3995075541666173,37.53707100872618,-3.4161410735183573
